studyId,siteName,isPoly,latDD (float),lonDD (float),polyWKT (string),collectionYear,latestYear,earliestYear,genus,species,subspecies,auth,studyTitle (string),investigators (string),webLocation (string),added
database_itrdb_russ196,Grass Lake,FALSE,68.75,161.3833,,2007,2007,1805,Larix,gmelinii,,(Rupr.) Kuzen.,Bunn - Grass Lake - LAGM - ITRDB RUSS196,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/w2x0-be19,FALSE
database_itrdb_russ197,Parshina,FALSE,68.5333,160.2,,2007,2007,1828,Larix,gmelinii,,(Rupr.) Kuzen.,Bunn - Parshina - LAGM - ITRDB RUSS197,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/0h56-g852,FALSE
database_itrdb_russ198,Rodenka Hill,FALSE,68.7333,161.55,,2007,2007,1835,Larix,gmelinii,,(Rupr.) Kuzen.,Bunn - Rodenka Hill - LAGM - ITRDB RUSS198,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/ekx7-7x95,FALSE
database_itrdb_russ199,Tree Line,FALSE,69.2,161.4333,,2007,2007,1821,Larix,gmelinii,,(Rupr.) Kuzen.,Bunn - Tree Line - LAGM - ITRDB RUSS199,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/vx1h-qy75,FALSE
database_itrdb_russ202,Cemetary Valley Zhigansk,FALSE,66.7573,123.3551,,2007,2007,1670,Larix,gmelinii,,(Rupr.) Kuzen.,Lloyd - Cemetary Valley Zhigansk - LAGM - ITRDB RUSS202,"Lloyd, A.H.; Bunn, A.G.; Berner, L.T.",https://doi.org/10.25921/6sjs-zh78,FALSE
database_itrdb_russ203,Lena River Bluff,FALSE,66.7507,123.4165,,2007,2007,1763,Larix,gmelinii,,(Rupr.) Kuzen.,Lloyd - Lena River Bluff - LAGM - ITRDB RUSS203,"Lloyd, A.H.; Bunn, A.G.; Berner, L.T.",https://doi.org/10.25921/jh0z-6510,FALSE
database_itrdb_russ204,Indylyun River,FALSE,66.2758,123.9168,,2007,2007,1519,Larix,gmelinii,,(Rupr.) Kuzen.,Lloyd - Indylyun River - LAGM - ITRDB RUSS204,"Lloyd, A.H.; Bunn, A.G.; Berner, L.T.",https://doi.org/10.25921/btw9-7533,FALSE
database_itrdb_russ206,Sylakh,FALSE,66.2104,123.0049,,2007,2007,1719,Larix,gmelinii,,(Rupr.) Kuzen.,Lloyd - Sylakh - LAGM - ITRDB RUSS206,"Lloyd, A.H.; Bunn, A.G.; Berner, L.T.",https://doi.org/10.25921/ctq1-za07,FALSE
database_itrdb_russ216,Ari Mas,FALSE,72.45,101.9,,1995,1995,1593,Larix,gmelinii,,(Rupr.) Kuzen.,Jacoby - Ari Mas - LAGM - ITRDB RUSS216,"Jacoby, G.C.; Frank, D.C.; Pederson, N.; Lovelius, N.; Shumilov, O.",https://doi.org/10.25921/dnsq-tj13,FALSE
database_itrdb_russ217,Kotuikan River,FALSE,70.3667,103.2667,,1997,1997,1420,Larix,gmelinii,,(Rupr.) Kuzen.,Jacoby - Kotuikan River - LAGM - ITRDB RUSS217,"Jacoby, G.C.; Frank, D.C.; Pederson, N.; Lovelius, N.; Shumilov, O.",https://doi.org/10.25921/b80t-m484,FALSE
database_itrdb_russ218,River View,FALSE,70.65,109.4667,,1997,1997,1398,Larix,gmelinii,,(Rupr.) Kuzen.,Jacoby - River View - LAGM - ITRDB RUSS218,"Jacoby, G.C.; Frank, D.C.; Pederson, N.; Lovelius, N.; Shumilov, O.",https://doi.org/10.25921/zcg2-qs71,FALSE
pub_fauria_rawaactbtsw_2010,Varandei,FALSE,68.65,58.3667,,2005,2005,1921,Salix,lanata,,L.,Forbes - Varandei - SALA - ITRDB RUSS208,"Forbes, B.C.; Macias Fauria, M.; Zetterberg, P.",https://doi.org/10.25921/et29-6504,FALSE
database_itrdb_cana002,Fort Chimo (Merged),FALSE,58.37,-68.38,,1974,1974,1650,Larix,laricina,,(Du Roi) K. Koch,Fritts - Fort Chimo (Merged) - LALA - ITRDB CANA002,"Fritts, H.C.",https://doi.org/10.25921/wc2x-zz54,FALSE
database_itrdb_cana069,Churchill,FALSE,58.67,-93.48,,1988,1988,1783,Larix,laricina,,(Du Roi) K. Koch,Schweingruber - Churchill - LALA - ITRDB CANA069,"Schweingruber, F.H.",https://doi.org/10.25921/ckbd-h564,FALSE
database_itrdb_cana271,"White Spruce Upland, Churchill MB",FALSE,58.62,-93.8,,2003,2003,1818,Larix,laricina,,(Du Roi) K. Koch,"Mamet - White Spruce Upland, Churchill MB - LALA - ITRDB CANA271","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/sw5m-9469,FALSE
database_itrdb_cana273,"Black Spruce Wetland, Churchill MB",FALSE,58.62,-93.83,,2006,2006,1752,Larix,laricina,,(Du Roi) K. Koch,"Mamet - Black Spruce Wetland, Churchill MB - LALA - ITRDB CANA273","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/3ppw-ca40,FALSE
database_itrdb_cana276,"NFOR, Wapusk National Park, Manitoba",FALSE,58.53,-93.47,,2002,2002,1752,Larix,laricina,,(Du Roi) K. Koch,"Mamet - NFOR, Wapusk National Park, Manitoba - LALA - ITRDB CANA276","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/qnmd-sf73,FALSE
database_itrdb_cana281,"TUND, Wapusk National Park, Manitoba",FALSE,57.95,-93.22,,2003,2003,1927,Larix,laricina,,(Du Roi) K. Koch,"Mamet - TUND, Wapusk National Park, Manitoba - LALA - ITRDB CANA281","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/7cbf-n631,FALSE
database_itrdb_cana378,Rock Glacier Yukon,FALSE,61.3667,-128.35,,2002,2002,1697,Abies,lasiocarpa,,(Hook.) Nutt.,Kenigsberg - Rock Glacier Yukon - ABLA - ITRDB CANA378,"Kenigsberg, M.; Luckman, B.H.",https://doi.org/10.25921/9e0c-xe77,FALSE
database_itrdb_ak079,Dalton Highway Mile Post 171,FALSE,67.22,-150.27,,2005,2005,1878,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Lloyd - Dalton Highway Mile Post 171 - PCMA - ITRDB AK079,"Lloyd, A.H.; Fastie, C.L.",https://doi.org/10.25921/b5g3-s671,FALSE
database_itrdb_ak080,Dalton Highway Mile Post 182,FALSE,67.35,-150.05,,2003,2003,1861,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Lloyd - Dalton Highway Mile Post 182 - PCMA - ITRDB AK080,"Lloyd, A.H.; Fastie, C.L.",https://doi.org/10.25921/fkps-zt41,FALSE
database_itrdb_ak081,Dalton Highway Mile Post 184,FALSE,67.38,-150.1,,2004,2004,1848,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Lloyd - Dalton Highway Mile Post 184 - PCMA - ITRDB AK081,"Lloyd, A.H.; Fastie, C.L.",https://doi.org/10.25921/1zwq-f645,FALSE
database_itrdb_ak082,Dalton Highway Mile Post 199,FALSE,67.53,-149.85,,2001,2001,1815,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Lloyd - Dalton Highway Mile Post 199 - PCMA - ITRDB AK082,"Lloyd, A.H.; Fastie, C.L.",https://doi.org/10.25921/vcyh-yx17,FALSE
database_itrdb_ak083,Dalton Highway Mile Post 200,FALSE,67.55,-149.83,,2001,2001,1912,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Lloyd - Dalton Highway Mile Post 200 - PCMA - ITRDB AK083,"Lloyd, A.H.; Fastie, C.L.",https://doi.org/10.25921/0bez-v123,FALSE
database_itrdb_ak084,Dalton Highway Mile Post 201,FALSE,67.57,-149.82,,2001,2001,1912,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Lloyd - Dalton Highway Mile Post 201 - PCMA - ITRDB AK084,"Lloyd, A.H.; Fastie, C.L.",https://doi.org/10.25921/fd76-4g92,FALSE
database_itrdb_ak135,Babe Creek Toe Slope,FALSE,64.9997,147.6663,,2010,2010,1895,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Wolken - Babe Creek Toe Slope - PCMA - ITRDB AK135,"Wolken, J.M.; Mann, D.H.; Lloyd, A.H.",https://doi.org/10.25921/rvgv-dy49,FALSE
database_itrdb_cana044,Willow Lake,FALSE,62.17,-119.13,,1988,1988,1850,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Willow Lake - PCMA - ITRDB CANA044,"Schweingruber, F.H.",https://doi.org/10.25921/7e77-bw29,FALSE
database_itrdb_cana045,Willow Lake Insel,FALSE,62.17,-119.13,,1988,1988,1841,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Willow Lake Insel - PCMA - ITRDB CANA045,"Schweingruber, F.H.",https://doi.org/10.25921/nem2-ye37,FALSE
database_itrdb_cana059,Mac Kinley,FALSE,62.73,-111.63,,1988,1988,1853,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Mac Kinley - PCMA - ITRDB CANA059,"Schweingruber, F.H.",https://doi.org/10.25921/pg96-wg18,FALSE
database_itrdb_cana061,Lac Romanel,FALSE,56.23,-67.72,,1988,1988,1821,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Lac Romanel - PCMA - ITRDB CANA061,"Schweingruber, F.H.",https://doi.org/10.25921/erkk-py55,FALSE
database_itrdb_cana062,Lac Romanel (Feucht),FALSE,56.23,-67.72,,1988,1988,1659,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Lac Romanel (Feucht) - PCMA - ITRDB CANA062,"Schweingruber, F.H.",https://doi.org/10.25921/x9jr-dm57,FALSE
database_itrdb_cana064,Wakuach Lake,FALSE,55.28,-67.12,,1988,1988,1841,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Wakuach Lake - PCMA - ITRDB CANA064,"Schweingruber, F.H.",https://doi.org/10.25921/yf0v-tn59,FALSE
database_itrdb_cana065,Eastmain River feucht,FALSE,52.03,-77.85,,1988,1988,1795,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Eastmain River feucht - PCMA - ITRDB CANA065,"Schweingruber, F.H.",https://doi.org/10.25921/4sd8-zh28,FALSE
database_itrdb_cana066,No Name Lake,FALSE,54.58,-77.57,,1988,1988,1748,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - No Name Lake - PCMA - ITRDB CANA066,"Schweingruber, F.H.",https://doi.org/10.25921/c92q-0p10,FALSE
database_itrdb_cana067,No Name Lake (Trocken),FALSE,54.58,-77.57,,1988,1988,1743,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - No Name Lake (Trocken) - PCMA - ITRDB CANA067,"Schweingruber, F.H.",https://doi.org/10.25921/kttr-x490,FALSE
database_itrdb_cana068,Fishing Creek,FALSE,52.02,-82.9,,1988,1988,1870,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Fishing Creek - PCMA - ITRDB CANA068,"Schweingruber, F.H.",https://doi.org/10.25921/29fb-s844,FALSE
database_itrdb_cana070,Charlie Lake,FALSE,60.03,-100.43,,1988,1988,1768,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Charlie Lake - PCMA - ITRDB CANA070,"Schweingruber, F.H.",https://doi.org/10.25921/aj58-9n15,FALSE
database_itrdb_cana071,Coats River,FALSE,55.73,-76.15,,1988,1988,1786,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Coats River - PCMA - ITRDB CANA071,"Schweingruber, F.H.",https://doi.org/10.25921/yj6s-cz27,FALSE
database_itrdb_cana072,Lac Natuak,FALSE,57.22,-71.5,,1988,1988,1743,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Lac Natuak - PCMA - ITRDB CANA072,"Schweingruber, F.H.",https://doi.org/10.25921/bcd2-qs80,FALSE
database_itrdb_cana073,Lac Natuak (Trocken),FALSE,57.22,-71.5,,1988,1988,1852,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Lac Natuak (Trocken) - PCMA - ITRDB CANA073,"Schweingruber, F.H.",https://doi.org/10.25921/jjvj-7177,FALSE
database_itrdb_cana076,Eastmain River trocken,FALSE,52.03,-77.85,,1988,1988,1739,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Eastmain River trocken - PCMA - ITRDB CANA076,"Schweingruber, F.H.",https://doi.org/10.25921/96b6-4931,FALSE
database_itrdb_cana077,Coats River (Feucht),FALSE,55.73,-76.15,,1988,1988,1777,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Coats River (Feucht) - PCMA - ITRDB CANA077,"Schweingruber, F.H.",https://doi.org/10.25921/0f49-z557,FALSE
database_itrdb_cana080,Yasinski Lake (Trocken),FALSE,53.23,-77.67,,1988,1988,1861,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Yasinski Lake (Trocken) - PCMA - ITRDB CANA080,"Schweingruber, F.H.",https://doi.org/10.25921/83pr-b798,FALSE
database_itrdb_cana081,Yasinski Lake (Feucht),FALSE,53.23,-77.67,,1988,1988,1847,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Yasinski Lake (Feucht) - PCMA - ITRDB CANA081,"Schweingruber, F.H.",https://doi.org/10.25921/7km9-8p41,FALSE
database_itrdb_cana169,Bonif  historisc,FALSE,55.33,-77.83,,1989,1989,1352,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Schweingruber - Bonif historisc - PCMA - ITRDB CANA169,"Schweingruber, F.H.",https://doi.org/10.25921/7nq3-w740,FALSE
database_itrdb_cana272,"Black Spruce Wetland, Churchill MB",FALSE,58.62,-93.83,,2006,2006,1716,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.","Mamet - Black Spruce Wetland, Churchill MB - PCMA - ITRDB CANA272","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/xk3k-0g70,FALSE
database_itrdb_cana275,"NFOR, Wapusk National Park, Manitoba",FALSE,58.53,-93.47,,2006,2006,1716,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.","Mamet - NFOR, Wapusk National Park, Manitoba - PCMA - ITRDB CANA275","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/46sd-3c98,FALSE
database_itrdb_cana278,"TUND, Wapusk National Park, Manitoba",FALSE,57.95,-93.22,,2004,2004,1737,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.","Mamet - TUND, Wapusk National Park, Manitoba - PCMA - ITRDB CANA278","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/6n34-vr98,FALSE
database_itrdb_cana280,"SFOR, Wapusk National Park, Manitoba",FALSE,57.32,-93.03,,2004,2004,1743,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.","Mamet - SFOR, Wapusk National Park, Manitoba - PCMA - ITRDB CANA280","Mamet, S.D.; Kershaw, G.P.",https://doi.org/10.25921/ya2q-xh47,FALSE
database_itrdb_cana299,Darcey Lake,FALSE,60.9167,-111.6,,2008,2008,1909,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Bunn - Darcey Lake - PCMA - ITRDB CANA299,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/zs93-hy52,FALSE
database_itrdb_cana301,Fahey,FALSE,61.4333,-121.2667,,2008,2008,1824,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Bunn - Fahey - PCMA - ITRDB CANA301,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/ms94-s504,FALSE
database_itrdb_cana302,Squatters Camp,FALSE,61.1,-118.7833,,2008,2008,1903,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Bunn - Squatters Camp - PCMA - ITRDB CANA302,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/npxe-hf68,FALSE
database_itrdb_cana304,Electric Light Forest,FALSE,61.35,-120.8,,2008,2008,1943,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Bunn - Electric Light Forest - PCMA - ITRDB CANA304,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/hhph-3562,FALSE
database_itrdb_cana306,Taltson River,FALSE,60.55,-110.6,,2008,2008,1929,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Bunn - Taltson River - PCMA - ITRDB CANA306,"Bunn, A.G.; Lloyd, A.H.; Berner, L.T.",https://doi.org/10.25921/x2wj-9e60,FALSE
database_itrdb_cana314,Coppermine River,FALSE,67.23,-115.92,,2003,2003,1046,Picea,mariana,,"(Mill.) Britton, Sterns, & Poggenb.",Jacoby - Coppermine River 2003 update - PCMA - ITRDB CANA314,"Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.",https://doi.org/10.25921/kpe9-5c53,FALSE
database_itrdb_russ022,Polar Ural (rezent),FALSE,66.87,65.63,,1990,1990,1663,Picea,obovata,,Ledeb.,Schweingruber - Polar Ural (rezent) - PCOB - ITRDB RUSS022,"Schweingruber, F.H.",https://doi.org/10.25921/jwv5-ge33,FALSE
database_itrdb_russ030,Kulyumbe River,FALSE,67.97,88.92,,1990,1990,1661,Picea,obovata,,Ledeb.,Schweingruber - Kulyumbe River - PCOB - ITRDB RUSS030,"Schweingruber, F.H.",https://doi.org/10.25921/946p-y556,FALSE
database_itrdb_russ031,Ozera Lama,FALSE,69.58,90.5,,1990,1990,1640,Picea,obovata,,Ledeb.,Schweingruber - Ozera Lama - PCOB - ITRDB RUSS031,"Schweingruber, F.H.",https://doi.org/10.25921/s0q6-ga19,FALSE
database_itrdb_russ032,Nadim River B,FALSE,66.13,71.67,,1990,1990,1720,Picea,obovata,,Ledeb.,Schweingruber - Nadim River B - PCOB - ITRDB RUSS032,"Schweingruber, F.H.",https://doi.org/10.25921/5fkb-5g29,FALSE
database_itrdb_russ033,Yevoyakha River,FALSE,66.08,77.68,,1990,1990,1752,Picea,obovata,,Ledeb.,Schweingruber - Yevoyakha River - PCOB - ITRDB RUSS033,"Schweingruber, F.H.",https://doi.org/10.25921/e8rr-9559,FALSE
database_itrdb_russ034,Shchuchye River,FALSE,66.82,69.28,,1990,1990,1710,Picea,obovata,,Ledeb.,Schweingruber - Shchuchye River - PCOB - ITRDB RUSS034,"Schweingruber, F.H.",https://doi.org/10.25921/9s1b-6890,FALSE
database_itrdb_russ037,Kheygiyakha River,FALSE,65.5,72.65,,1990,1990,1794,Picea,obovata,,Ledeb.,Schweingruber - Kheygiyakha River - PCOB - ITRDB RUSS037,"Schweingruber, F.H.",https://doi.org/10.25921/vaz9-9693,FALSE
database_itrdb_russ038,Kotuy River,FALSE,70.27,103.52,,1990,1990,1630,Picea,obovata,,Ledeb.,Schweingruber - Kotuy River - PCOB - ITRDB RUSS038,"Schweingruber, F.H.",https://doi.org/10.25921/p19n-rd94,FALSE
database_itrdb_russ040,Nonburg,FALSE,65.6,50.63,,1990,1990,1642,Picea,obovata,,Ledeb.,Schweingruber - Nonburg - PCOB - ITRDB RUSS040,"Schweingruber, F.H.",https://doi.org/10.25921/spns-as72,FALSE
database_itrdb_russ042,Shchely Bozh,FALSE,66.22,56.33,,1990,1990,1784,Picea,obovata,,Ledeb.,Schweingruber - Shchely Bozh - PCOB - ITRDB RUSS042,"Schweingruber, F.H.",https://doi.org/10.25921/hxnd-an11,FALSE
database_itrdb_russ047,Kedvaran,FALSE,64.25,53.57,,1990,1990,1714,Picea,obovata,,Ledeb.,Schweingruber - Kedvaran - PCOB - ITRDB RUSS047,"Schweingruber, F.H.",https://doi.org/10.25921/pbkz-sg87,FALSE
database_itrdb_russ056,Charijaga,FALSE,66.88,51.95,,1990,1990,1797,Picea,obovata,,Ledeb.,Schweingruber - Charijaga - PCOB - ITRDB RUSS056,"Schweingruber, F.H.",https://doi.org/10.25921/tb18-mw11,FALSE
database_itrdb_russ057,Khandiga River,FALSE,62.47,137.75,,1991,1991,1729,Picea,obovata,,Ledeb.,Schweingruber - Khandiga River - PCOB - ITRDB RUSS057,"Schweingruber, F.H.",https://doi.org/10.25921/bhed-3t82,FALSE
database_itrdb_russ060,Leshukonskoe,FALSE,64.92,42.5,,1991,1991,1743,Picea,obovata,,Ledeb.,Schweingruber - Leshukonskoe - PCOB - ITRDB RUSS060,"Schweingruber, F.H.",https://doi.org/10.25921/whtf-an45,FALSE
database_itrdb_russ067,Mangazeja (hist. + rez.),FALSE,66.68,82.3,,1969,1969,1246,Picea,obovata,,Ledeb.,Schweingruber - Mangazeja (hist. + rez.) - PCOB - ITRDB RUSS067,"Schweingruber, F.H.",https://doi.org/10.25921/2233-mr86,FALSE
database_itrdb_russ071,Sidorovsk,FALSE,66.67,82.33,,1990,1990,1674,Picea,obovata,,Ledeb.,Schweingruber - Sidorovsk - PCOB - ITRDB RUSS071,"Schweingruber, F.H.",https://doi.org/10.25921/2nps-by89,FALSE
database_itrdb_russ095,Ukyu,FALSE,62.6,58.8,,1991,1991,1616,Picea,obovata,,Ledeb.,Schweingruber - Ukyu - PCOB - ITRDB RUSS095,"Schweingruber, F.H.",https://doi.org/10.25921/520e-t081,FALSE
database_itrdb_russ097,Polui River Head B,FALSE,65.35,69.52,,1991,1991,1601,Picea,obovata,,Ledeb.,Schweingruber - Polui River Head B - PCOB - ITRDB RUSS097,"Schweingruber, F.H.",https://doi.org/10.25921/3j6a-ms90,FALSE
database_itrdb_russ109,Baraii River,FALSE,63.65,133.78,,1991,1991,1714,Picea,obovata,,Ledeb.,Schweingruber - Baraii River - PCOB - ITRDB RUSS109,"Schweingruber, F.H.",https://doi.org/10.25921/mcbd-0w55,FALSE
database_itrdb_russ153,Jama river,FALSE,59.78,154,,1994,1994,1788,Picea,obovata,,Ledeb.,Schweingruber - Jama river - PCOB - ITRDB RUSS153,"Schweingruber, F.H.",https://doi.org/10.25921/v7az-gn67,FALSE
database_itrdb_russ160,Kotuy River B,FALSE,70.27,103.52,,1990,1990,1881,Picea,obovata,,Ledeb.,Schweingruber - Kotuy River B - PCOB - ITRDB RUSS160,"Schweingruber, F.H.",https://doi.org/10.25921/9rqc-b387,FALSE
database_itrdb_russ161,Olenok River,FALSE,69.78,119.12,,1990,1990,1800,Picea,obovata,,Ledeb.,Schweingruber - Olenok River - PCOB - ITRDB RUSS161,"Schweingruber, F.H.",https://doi.org/10.25921/1126-h015,FALSE
database_itrdb_russ177,Nojabrsk west,FALSE,63.13,75.33,,1994,1994,1850,Picea,obovata,,Ledeb.,Schweingruber - Nojabrsk west - PCOB - ITRDB RUSS177,"Schweingruber, F.H.",https://doi.org/10.25921/8zev-j353,FALSE
database_itrdb_russ205,Indylyun River,FALSE,66.2758,123.9168,,2007,2007,1551,Picea,obovata,,Ledeb.,Lloyd - Indylyun River - PCOB - ITRDB RUSS205,"Lloyd, A.H.; Bunn, A.G.; Berner, L.T.",https://doi.org/10.25921/nab7-ff56,FALSE
database_itrdb_russ207,Zhigansk floodplain,FALSE,66.7618,123.3498,,2007,2007,1695,Picea,obovata,,Ledeb.,Lloyd - Zhigansk floodplain - PCOB - ITRDB RUSS207,"Lloyd, A.H.; Bunn, A.G.; Berner, L.T.",https://doi.org/10.25921/fwk2-sk63,FALSE
database_itrdb_russ237,More Ju,FALSE,67.8167,60.0167,,2000,2000,1751,Picea,obovata,,Ledeb.,Esper - More Ju - PCOB - ITRDB RUSS237,"Esper, J.; Nievergelt, D.; Schweingruber, F.H.",https://doi.org/10.25921/xsme-jq38,FALSE
pub_berner_dcrosapginer_2019,Pinega Nature Reserve,FALSE,64.589,43.176,,2008,2008,1773,Picea,obovata,,Ledeb.,Hughes - Pinega Nature Reserve - PCOB - ITRDB RUSS280,"Hughes, M.K.; Olchev, A.; Bunn, A.G.; Berner, L.T.; Losleben, M.V.; Novenko, E.",https://doi.org/10.25921/1rbr-xt15,FALSE
pub_babst_ltpatbaospotamainf_2010,T1_low ,FALSE,68.36,18.78,,2008,2007,1915,Betula,pubescens,tortuosa,(Ledeb.) Nyman,,,,TRUE
pub_babst_ltpatbaospotamainf_2010,T1_mid,FALSE,68.36,18.75,,2008,2007,1820,Betula,pubescens,tortuosa,(Ledeb.) Nyman,,,,TRUE
pub_babst_ltpatbaospotamainf_2010,T1_top,FALSE,68.36,18.72,,2008,2007,1970,Betula,pubescens,tortuosa,(Ledeb.) Nyman,,,,TRUE
pub_babst_ltpatbaospotamainf_2010,T2_low,FALSE,68.46,18.7,,2008,2007,1931,Betula,pubescens,tortuosa,(Ledeb.) Nyman,,,,TRUE
pub_babst_ltpatbaospotamainf_2010,T2_mid,FALSE,68.47,18.72,,2008,2007,1862,Betula,pubescens,tortuosa,(Ledeb.) Nyman,,,,TRUE
pub_babst_ltpatbaospotamainf_2010,T2_top,FALSE,68.48,18.74,,2008,2007,1855,Betula,pubescens,tortuosa,(Ledeb.) Nyman,,,,TRUE
database_itrdb_swed329,Abisko Valley,FALSE,68.33,18.8,,1983,1983,1820,Betula,pubescens,,Ehrh.,Hoogesteger - Abisko Valley - BEPU - ITRDB SWED329,"Hoogesteger, J.",https://doi.org/10.25921/rdqh-9833,FALSE
pub_gorlanova_ptsisjsbatufrece_2000,"Rai-Iz Massif, Mount Chernaya",TRUE,0,0,"POLYGON((65.25401587970778 66.79829160439714,65.30345435627028 66.97725949399121,66.54490943439528 67.0116089497811,66.55589576252028 66.90841493997655,65.25401587970778 66.79829160439714))",1998,1998,1360,Juniperus,sibirica,,Burgsd.,,,,TRUE
database_itrdb_russ001,Polar Urals Upper Timberline Near Spring Site,FALSE,66.83,65.75,,1968,1968,1541,Larix,sibirica,,Ledeb.,Shiyatov - Polar Urals Upper Timberline Near Spring - LASI - ITRDB RUSS001,"Shiyatov, S.G.",https://doi.org/10.25921/cjdg-1b58,FALSE
database_itrdb_russ002,Subpolar Urals Upper Timberline Near Spring Site,FALSE,64.67,60,,1969,1969,1691,Larix,sibirica,,Ledeb.,Shiyatov - Subpolar Urals Upper Timberline Near Spring - LASI - ITRDB RUSS002,"Shiyatov, S.G.",https://doi.org/10.25921/ps0x-m243,FALSE
database_itrdb_russ005,Forest-Tundra Zone Intermediate Moisture Site,FALSE,66.5,66.42,,1973,1973,1692,Larix,sibirica,,Ledeb.,Shiyatov - Forest-Tundra Zone Intermediate Moisture Site - LASI - ITRDB RUSS005,"Shiyatov, S.G.",https://doi.org/10.25921/dm4w-7y69,FALSE
database_itrdb_russ006,Yamal Hadyta River Polar Timberline Near Spring,FALSE,66.92,69.17,,1963,1963,1535,Larix,sibirica,,Ledeb.,Shiyatov - Yamal Hadyta R. Polar Timberline Near Spring - LASI - ITRDB RUSS006,"Shiyatov, S.G.",https://doi.org/10.25921/fw2a-2890,FALSE
database_itrdb_russ007,Yamal Hadyta River Intermediate Moisture Site,FALSE,66.92,69.17,,1964,1964,1627,Larix,sibirica,,Ledeb.,Shiyatov - Yamal Hadyta River Intermediate Moisture - LASI - ITRDB RUSS007,"Shiyatov, S.G.",https://doi.org/10.25921/f3sm-jw21,FALSE
database_itrdb_russ008,Forest-Tundra Zone Intermediate Moisture Site B,FALSE,66.6,82.33,,1969,1969,1624,Larix,sibirica,,Ledeb.,Shiyatov - Forest-Tundra Zone Intermediate Moisture B - LASI - ITRDB RUSS008,"Shiyatov, S.G.",https://doi.org/10.25921/rd67-mn28,FALSE
